vehicle_record_id,observation_id,batch_no,model_code,brand,manufacturer,product_name,common_name,detail_url,publish_date,source,stage,record_quality,source_vehicle_type,vehicle_category,vehicle_subcategory,analysis_scope,catalog_no,source_section,vehicle_tax_match_flag,purchase_tax_match_flag,multi_enterprise_count,multi_brand_flag,tax_catalog_match_flag
406:LXA6512,406:LXA6512:confirmed,406,LXA6512,理想,北京理想汽车有限公司,插电式增程混合动力多用途乘用车,理想L8,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,210,一、汽车生产企业,1,1,1,0,1
406:LZW6490,406:LZW6490:confirmed,406,LZW6490,五菱,上汽通用五菱汽车股份有限公司,纯电动多用途乘用车,星光730,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,92,一、汽车生产企业,0,1,1,0,1
406:MAX5120X,406:MAX5120X:confirmed,406,MAX5120X,星迹,昆山沃骏专用车辆有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十)234,民用改装车生产企业,0,0,1,0,0
406:MR7001,406:MR7001:confirmed,406,MR7001,吉利,浙江吉利汽车有限公司,纯电动轿车,星愿UP、星愿,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,52,一、汽车生产企业,0,1,1,0,1
406:MR7205,406:MR7205:confirmed,406,MR7205,吉利,浙江吉利汽车有限公司,轿车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,轿车,passenger_vehicle,sedan,in_scope,52,一、汽车生产企业,0,0,1,0,0
406:NEQ6490,406:NEQ6490:confirmed,406,NEQ6490,爱咖,奇瑞新能源汽车股份有限公司,插电式增程混合动力多用途乘用车,V27,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,174,一、汽车生产企业,1,1,1,0,1
406:NEQ6510,406:NEQ6510:confirmed,406,NEQ6510,爱咖,奇瑞新能源汽车股份有限公司,插电式增程混合动力多用途乘用车,V27,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,174,一、汽车生产企业,1,0,1,0,1
406:NHQ6470,406:NHQ6470:confirmed,406,NHQ6470,小鹏,肇庆小鹏新能源投资有限公司,纯电动多用途乘用车,小鹏L03,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,140,一、汽车生产企业,0,1,1,0,1
406:NJ6500,406:NJ6500:confirmed,406,NJ6500,依维柯,南京汽车集团有限公司,纯电动多用途乘用车,聚星,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,44,一、汽车生产企业,0,1,1,0,1
406:QCJ2030,406:QCJ2030:confirmed,406,QCJ2030,方程豹,比亚迪汽车工业有限公司,插电式混合动力越野乘用车,方程豹豹5,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,插电式混合动力越野乘用车,passenger_vehicle,suv_mpv,in_scope,79,一、汽车生产企业,1,1,1,0,1
406:QCJ7000,406:QCJ7000:confirmed,406,QCJ7000,腾势,比亚迪汽车工业有限公司,纯电动轿车,腾势Z9,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,79,一、汽车生产企业,0,1,1,0,1
406:QCJ7002,406:QCJ7002:confirmed,406,QCJ7002,领汇,比亚迪汽车工业有限公司,纯电动轿车,领汇e3,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,79,一、汽车生产企业,0,1,1,0,1
406:QXC5044X,406:QXC5044X:confirmed,406,QXC5044X,齐星,湖北省齐星汽车车身股份有限公司,插电式混合动力旅居车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,插电式混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)70,民用改装车生产企业,0,0,1,0,0
406:QYZ5030X,406:QYZ5030X:confirmed,406,QYZ5030X,重特,重庆凯瑞特种车有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二十一)10,民用改装车生产企业,0,0,1,0,0
406:SC5033X,406:SC5033X:confirmed,406,SC5033X,长安,重庆长安专用汽车有限公司,插电式增程混合动力旅居车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,插电式增程混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(二十一)45,民用改装车生产企业,0,1,1,0,1
406:SC6470,406:SC6470:confirmed,406,SC6470,长安,重庆长安汽车股份有限公司,多用途乘用车 / 插电式混合动力多用途乘用车,UNI-Z,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,多用途乘用车,passenger_vehicle,suv_mpv,in_scope,96,一、汽车生产企业,1,0,1,0,1
406:SC6480,406:SC6480:confirmed,406,SC6480,长安,重庆长安汽车股份有限公司,插电式增程混合动力多用途乘用车 / 纯电动多用途乘用车,Q06R,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,96,一、汽车生产企业,1,1,1,0,1
406:SFK5040X,406:SFK5040X:confirmed,406,SFK5040X,富旗,荣成富琪科技有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)565,民用改装车生产企业,0,0,1,0,0
406:SJW5260X,406:SJW5260X:confirmed,406,SJW5260X,巨威,山东巨威汽车制造有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)210,民用改装车生产企业,0,0,1,0,0
406:SQR6440,406:SQR6440:confirmed,406,SQR6440,奇瑞,奇瑞汽车股份有限公司,多用途乘用车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,0,0,1,0,0
406:SQR6470,406:SQR6470:confirmed,406,SQR6470,捷途,奇瑞汽车股份有限公司,插电式混合动力多用途乘用车,山海T1,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,119,一、汽车生产企业,1,0,1,0,1
406:SQR7150,406:SQR7150:confirmed,406,SQR7150,奇瑞,奇瑞汽车股份有限公司,插电式增程混合动力轿车,风云A9,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,插电式增程混合动力轿车,passenger_vehicle,sedan,in_scope,119,一、汽车生产企业,1,1,1,0,1
406:WGG5032X,406:WGG5032X:confirmed,406,WGG5032X,武工,武汉斯贝卡专用汽车有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)54,民用改装车生产企业,0,0,1,0,0
406:WHJ6520,406:WHJ6520:confirmed,406,WHJ6520,凯翼,宜宾凯翼汽车有限公司,纯电动多用途乘用车,江豚E7,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,137,一、汽车生产企业,0,1,1,0,1
406:WHJ7000,406:WHJ7000:confirmed,406,WHJ7000,凯翼,宜宾凯翼汽车有限公司,纯电动轿车,拾月max,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,137,一、汽车生产企业,0,1,1,0,1
406:WLP5030X,406:WLP5030X:confirmed,406,WLP5030X,沃勒创精,沃勒（天津）汽车制造有限公司,插电式混合动力旅居车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,插电式混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(二)41,民用改装车生产企业,1,0,1,0,1
406:WLP5031X,406:WLP5031X:confirmed,406,WLP5031X,沃勒创精,沃勒（天津）汽车制造有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二)41,民用改装车生产企业,0,0,1,0,0
406:WLP5040X,406:WLP5040X:confirmed,406,WLP5040X,沃勒创精,沃勒（天津）汽车制造有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二)41,民用改装车生产企业,0,0,1,0,0
406:WLQ5040X,406:WLQ5040X:confirmed,406,WLQ5040X,和菱,青岛五菱专用汽车有限公司,插电式增程混合动力旅居车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,插电式增程混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)128,民用改装车生产企业,0,1,1,0,1
406:WSJ5030X,406:WSJ5030X:confirmed,406,WSJ5030X,威士捷,山东威士捷房车制造有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)526,民用改装车生产企业,0,1,1,0,1
406:WSJ5031X,406:WSJ5031X:confirmed,406,WSJ5031X,威士捷,山东威士捷房车制造有限公司,纯电动旅居车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,纯电动旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)526,民用改装车生产企业,0,0,1,0,0
406:WSJ5040X,406:WSJ5040X:confirmed,406,WSJ5040X,威士捷,山东威士捷房车制造有限公司,插电式增程混合动力旅居车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,插电式增程混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)526,民用改装车生产企业,0,0,1,0,0
406:WWW5030X,406:WWW5030X:confirmed,406,WWW5030X,亿多星,中工车辆湖北省有限公司,纯电动旅居车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,纯电动旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)209,民用改装车生产企业,0,0,1,0,0
406:WXY5037X,406:WXY5037X:confirmed,406,WXY5037X,星羽兴旺,山东星羽房车制造有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)529,民用改装车生产企业,0,0,1,0,0
406:XMA6500,406:XMA6500:confirmed,406,XMA6500,小米,小米汽车科技有限公司,纯电动多用途乘用车,小米YU7,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,217,一、汽车生产企业,0,1,1,0,1
406:YQZ6452,406:YQZ6452:confirmed,406,YQZ6452,起亚,江苏悦达起亚汽车有限公司,多用途乘用车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,多用途乘用车,passenger_vehicle,suv_mpv,in_scope,47,一、汽车生产企业,0,0,1,0,0
406:YZ6510,406:YZ6510:confirmed,406,YZ6510,渝州,重汽(重庆)轻型汽车有限公司,纯电动多用途乘用车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,102,一、汽车生产企业,0,0,1,0,0
406:YZZ5060X,406:YZZ5060X:confirmed,406,YZZ5060X,专致,湖北一专汽车股份有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)118,民用改装车生产企业,0,0,1,0,0
406:ZB1038,406:ZB1038:confirmed,406,ZB1038,雷达,山东唐骏欧铃汽车制造有限公司,纯电动多用途货车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,纯电动多用途货车,passenger_vehicle,suv_mpv,in_scope,68,一、汽车生产企业,1,0,1,0,1
406:ZDD5046X,406:ZDD5046X:confirmed,406,ZDD5046X,隆翠,浙江戴德隆翠汽车有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十一)45,民用改装车生产企业,0,0,1,0,0
406:ZDD5080X,406:ZDD5080X:confirmed,406,ZDD5080X,隆翠,浙江戴德隆翠汽车有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十一)45,民用改装车生产企业,0,0,1,0,0
406:ZHZ5142X,406:ZHZ5142X:confirmed,406,ZHZ5142X,中海州,济南海州专用车有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)470,民用改装车生产企业,0,0,1,0,0
406:ZN1030,406:ZN1030:confirmed,406,ZN1030,东风,郑州日产汽车有限公司,插电式混合动力多用途货车,,https://www.miit-eidc.org.cn/art/2026/5/9/art_1691_12292.html,2026-05-09,eidc,confirmed,high,插电式混合动力多用途货车,passenger_vehicle,suv_mpv,in_scope,72,一、汽车生产企业,0,1,1,0,1
407:ADC5080X,407:ADC5080X:confirmed,407,ADC5080X,行e居,安徽大昌改装汽车制造有限责任公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/6/12/art_1691_12457.html,2026-06-12,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十二)128,民用改装车生产企业,0,0,1,0,0
407:AHC6470,407:AHC6470:confirmed,407,AHC6470,埃安(AION),广汽埃安新能源汽车股份有限公司,插电式增程混合动力多用途乘用车,埃安i60,https://www.miit-eidc.org.cn/art/2026/6/12/art_1691_12457.html,2026-06-12,eidc,confirmed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,216,一、汽车生产企业,1,1,1,0,1
407:AKP5120X,407:AKP5120X:confirmed,407,AKP5120X,科摩多龙,四川艾可沛专用汽车有限公司,旅居车,,https://www.miit-eidc.org.cn/art/2026/6/12/art_1691_12457.html,2026-06-12,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二十二)65,民用改装车生产企业,0,0,1,0,0
407:BAW6530,407:BAW6530:confirmed,407,BAW6530,锐胜,北京汽车制造厂有限公司,纯电动多用途乘用车,,https://www.miit-eidc.org.cn/art/2026/6/12/art_1691_12457.html,2026-06-12,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,9,一、汽车生产企业,0,0,1,0,0
407:BH7000,407:BH7000:confirmed,407,BH7000,北京现代,北京现代汽车有限公司,纯电动轿车,,https://www.miit-eidc.org.cn/art/2026/6/12/art_1691_12457.html,2026-06-12,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,11,一、汽车生产企业,0,0,1,0,0
407:BH7001,407:BH7001:confirmed,407,BH7001,北京现代,北京现代汽车有限公司,纯电动轿车,IONIQ,https://www.miit-eidc.org.cn/art/2026/6/12/art_1691_12457.html,2026-06-12,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,11,一、汽车生产企业,0,1,1,0,1
407:BH7002,407:BH7002:confirmed,407,BH7002,北京现代,北京现代汽车有限公司,纯电动轿车,,https://www.miit-eidc.org.cn/art/2026/6/12/art_1691_12457.html,2026-06-12,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,11,一、汽车生产企业,0,0,1,0,0
407:BH7003,407:BH7003:confirmed,407,BH7003,北京现代,北京现代汽车有限公司,纯电动轿车,,https://www.miit-eidc.org.cn/art/2026/6/12/art_1691_12457.html,2026-06-12,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,11,一、汽车生产企业,0,0,1,0,0
407:BJ1037,407:BJ1037:confirmed,407,BJ1037,福田,北汽福田汽车股份有限公司,多用途货车 / 多用途货车底盘,,https://www.miit-eidc.org.cn/art/2026/6/12/art_1691_12457.html,2026-06-12,eidc,confirmed,high,多用途货车,passenger_vehicle,suv_mpv,in_scope,9,一、汽车生产企业,1,0,1,0,1
407:BJ1038,407:BJ1038:confirmed,407,BJ1038,福田,北汽福田汽车股份有限公司,多用途货车 / 多用途货车底盘,,https://www.miit-eidc.org.cn/art/2026/6/12/art_1691_12457.html,2026-06-12,eidc,confirmed,high,多用途货车,passenger_vehicle,suv_mpv,in_scope,9,一、汽车生产企业,0,0,1,0,0
407:BJ2030,407:BJ2030:confirmed,407,BJ2030,梅赛德斯-奔驰(Mercedes-Benz),北京奔驰汽车有限公司,越野乘用车,,https://www.miit-eidc.org.cn/art/2026/6/12/art_1691_12457.html,2026-06-12,eidc,confirmed,high,越野乘用车,passenger_vehicle,suv_mpv,in_scope,10,一、汽车生产企业,0,0,1,0,0
407:BJ6510,407:BJ6510:confirmed,407,BJ6510,梅赛德斯-奔驰(Mercedes-Benz),北京奔驰汽车有限公司,运动型乘用车,,https://www.miit-eidc.org.cn/art/2026/6/12/art_1691_12457.html,2026-06-12,eidc,confirmed,high,运动型乘用车,passenger_vehicle,suv_mpv,in_scope,10,一、汽车生产企业,0,0,1,0,0
407:BYD6510,407:BYD6510:confirmed,407,BYD6510,比亚迪,比亚迪汽车工业有限公司,插电式混合动力多用途乘用车 / 纯电动多用途乘用车,比亚迪海狮08,https://www.miit-eidc.org.cn/art/2026/6/12/art_1691_12457.html,2026-06-12,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,79,一、汽车生产企业,1,1,1,0,1
407:BYD6520,407:BYD6520:confirmed,407,BYD6520,比亚迪,比亚迪汽车工业有限公司,插电式混合动力多用途乘用车,比亚迪M9,https://www.miit-eidc.org.cn/art/2026/6/12/art_1691_12457.html,2026-06-12,eidc,confirmed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,79,一、汽车生产企业,1,1,1,0,1
407:BYD7001,407:BYD7001:confirmed,407,BYD7001,比亚迪,比亚迪汽车工业有限公司,纯电动轿车,比亚迪海鸥,https://www.miit-eidc.org.cn/art/2026/6/12/art_1691_12457.html,2026-06-12,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,79,一、汽车生产企业,0,1,1,0,1
407:CA6490,407:CA6490:confirmed,407,CA6490,红旗,中国第一汽车集团有限公司,纯电动多用途乘用车,,https://www.miit-eidc.org.cn/art/2026/6/12/art_1691_12457.html,2026-06-12,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,1,一、汽车生产企业,0,0,1,0,0
407:CA7000,407:CA7000:confirmed,407,CA7000,一汽,中国第一汽车集团有限公司,纯电动轿车,奔腾小马,https://www.miit-eidc.org.cn/art/2026/6/12/art_1691_12457.html,2026-06-12,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,1,一、汽车生产企业,0,1,1,0,1
407:CAF6500,407:CAF6500:confirmed,407,CAF6500,福特,长安福特汽车有限公司,多用途乘用车 / 混合动力多用途乘用车,,https://www.miit-eidc.org.cn/art/2026/6/12/art_1691_12457.html,2026-06-12,eidc,confirmed,high,多用途乘用车,passenger_vehicle,suv_mpv,in_scope,96,一、汽车生产企业,0,0,1,0,0
407:CC2030,407:CC2030:confirmed,407,CC2030,长城,长城汽车股份有限公司,越野乘用车,,https://www.miit-eidc.org.cn/art/2026/6/12/art_1691_12457.html,2026-06-12,eidc,confirmed,high,越野乘用车,passenger_vehicle,suv_mpv,in_scope,15,一、汽车生产企业,0,0,1,0,0
407:CC6430,407:CC6430:confirmed,407,CC6430,欧拉,长城汽车股份有限公司,纯电动多用途乘用车,,https://www.miit-eidc.org.cn/art/2026/6/12/art_1691_12457.html,2026-06-12,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,15,一、汽车生产企业,0,0,1,0,0
