order_number,product_name,lock_time,config_version,attribute,value,value_code,code,included
SO391906707537749,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:50:58,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO391906707537749,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:50:58,科技旗舰大五座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO391906707537749,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:50:58,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO391906707537749,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:50:58,科技旗舰大五座 52 Max+,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO391906707537749,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:50:58,科技旗舰大五座 52 Max+,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO391906707537749,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:50:58,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO391906707537749,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:50:58,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO391907224279646,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 22:45:34,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO391907224279646,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 22:45:34,科技旗舰大五座 52 Max+,方向盘,全幅柔感瞬热方向盘,Full,Full,True
SO391907224279646,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 22:45:34,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO391907224279646,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 22:45:34,科技旗舰大五座 52 Max+,内饰,大象灰棕,IN3-ASA,IN3-ASA,True
SO391907224279646,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 22:45:34,科技旗舰大五座 52 Max+,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO391907224279646,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 22:45:34,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO391907224279646,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 22:45:34,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO391975779778231,智己LS8 52 Max+ 科技旗舰大五座,2026-05-05 21:18:47,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO391975779778231,智己LS8 52 Max+ 科技旗舰大五座,2026-05-05 21:18:47,科技旗舰大五座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO391975779778231,智己LS8 52 Max+ 科技旗舰大五座,2026-05-05 21:18:47,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO391975779778231,智己LS8 52 Max+ 科技旗舰大五座,2026-05-05 21:18:47,科技旗舰大五座 52 Max+,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO391975779778231,智己LS8 52 Max+ 科技旗舰大五座,2026-05-05 21:18:47,科技旗舰大五座 52 Max+,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO391975779778231,智己LS8 52 Max+ 科技旗舰大五座,2026-05-05 21:18:47,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO391975779778231,智己LS8 52 Max+ 科技旗舰大五座,2026-05-05 21:18:47,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO392133408740881,智己LS8 52 Max+ 科技旗舰大五座,2026-05-14 14:17:36,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO392133408740881,智己LS8 52 Max+ 科技旗舰大五座,2026-05-14 14:17:36,科技旗舰大五座 52 Max+,方向盘,全幅柔感瞬热方向盘,Full,Full,True
SO392133408740881,智己LS8 52 Max+ 科技旗舰大五座,2026-05-14 14:17:36,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO392133408740881,智己LS8 52 Max+ 科技旗舰大五座,2026-05-14 14:17:36,科技旗舰大五座 52 Max+,内饰,大象灰棕,IN3-ASA,IN3-ASA,True
SO392133408740881,智己LS8 52 Max+ 科技旗舰大五座,2026-05-14 14:17:36,科技旗舰大五座 52 Max+,外饰,乔戈里银,EX1-SSA,EX1-SSA,True
SO392133408740881,智己LS8 52 Max+ 科技旗舰大五座,2026-05-14 14:17:36,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO392133408740881,智己LS8 52 Max+ 科技旗舰大五座,2026-05-14 14:17:36,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO392292393966192,智己LS8 52 Max+ 科技旗舰大五座,2026-06-16 11:38:28,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO392292393966192,智己LS8 52 Max+ 科技旗舰大五座,2026-06-16 11:38:28,科技旗舰大五座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO392292393966192,智己LS8 52 Max+ 科技旗舰大五座,2026-06-16 11:38:28,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO392292393966192,智己LS8 52 Max+ 科技旗舰大五座,2026-06-16 11:38:28,科技旗舰大五座 52 Max+,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO392292393966192,智己LS8 52 Max+ 科技旗舰大五座,2026-06-16 11:38:28,科技旗舰大五座 52 Max+,外饰,帕米尔灰,EX1-AEG,EX1-AEG,True
SO392292393966192,智己LS8 52 Max+ 科技旗舰大五座,2026-06-16 11:38:28,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO392292393966192,智己LS8 52 Max+ 科技旗舰大五座,2026-06-16 11:38:28,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO392308924521592,智己LS8 66 Ultra 科技旗舰大五座,2026-06-21 15:57:24,科技旗舰大五座 66 Ultra,21.5英寸二排观影屏,否,N,N,False
SO392308924521592,智己LS8 66 Ultra 科技旗舰大五座,2026-06-21 15:57:24,科技旗舰大五座 66 Ultra,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO392308924521592,智己LS8 66 Ultra 科技旗舰大五座,2026-06-21 15:57:24,科技旗舰大五座 66 Ultra,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO392308924521592,智己LS8 66 Ultra 科技旗舰大五座,2026-06-21 15:57:24,科技旗舰大五座 66 Ultra,内饰,大象灰米,IN2-AMA,IN2-AMA,True
SO392308924521592,智己LS8 66 Ultra 科技旗舰大五座,2026-06-21 15:57:24,科技旗舰大五座 66 Ultra,全线控转向系统,是,Y,Y,True
SO392308924521592,智己LS8 66 Ultra 科技旗舰大五座,2026-06-21 15:57:24,科技旗舰大五座 66 Ultra,外饰,乔戈里银,EX1-SSA,EX1-SSA,True
SO392308924521592,智己LS8 66 Ultra 科技旗舰大五座,2026-06-21 15:57:24,科技旗舰大五座 66 Ultra,已选,奢华智选包,Pro,Pro,True
SO392308924521592,智己LS8 66 Ultra 科技旗舰大五座,2026-06-21 15:57:24,科技旗舰大五座 66 Ultra,IM 智控地暖系统,否,N,N,False
SO392513973120742,智己LS8 52 Max+ 科技旗舰大五座,2026-04-26 19:41:49,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO392513973120742,智己LS8 52 Max+ 科技旗舰大五座,2026-04-26 19:41:49,科技旗舰大五座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO392513973120742,智己LS8 52 Max+ 科技旗舰大五座,2026-04-26 19:41:49,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO392513973120742,智己LS8 52 Max+ 科技旗舰大五座,2026-04-26 19:41:49,科技旗舰大五座 52 Max+,内饰,大象灰棕,IN3-ASA,IN3-ASA,True
SO392513973120742,智己LS8 52 Max+ 科技旗舰大五座,2026-04-26 19:41:49,科技旗舰大五座 52 Max+,外饰,布莱德绿,EX1-GYC,EX1-GYC,True
SO392513973120742,智己LS8 52 Max+ 科技旗舰大五座,2026-04-26 19:41:49,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO392513973120742,智己LS8 52 Max+ 科技旗舰大五座,2026-04-26 19:41:49,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO392625878009648,智己LS8 52 Max+ 奢享大六座,2026-04-28 14:04:00,奢享大六座 52 Max+,方向盘,全幅柔感瞬热方向盘,Full,Full,True
SO392625878009648,智己LS8 52 Max+ 奢享大六座,2026-04-28 14:04:00,奢享大六座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO392625878009648,智己LS8 52 Max+ 奢享大六座,2026-04-28 14:04:00,奢享大六座 52 Max+,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO392625878009648,智己LS8 52 Max+ 奢享大六座,2026-04-28 14:04:00,奢享大六座 52 Max+,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO392625878009648,智己LS8 52 Max+ 奢享大六座,2026-04-28 14:04:00,奢享大六座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO392625878009648,智己LS8 52 Max+ 奢享大六座,2026-04-28 14:04:00,奢享大六座 52 Max+,IM 智控地暖系统,否,N,N,False
SO392687116425416,智己LS8 52 Max+ 科技旗舰大五座,2026-07-12 17:19:24,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO392687116425416,智己LS8 52 Max+ 科技旗舰大五座,2026-07-12 17:19:24,科技旗舰大五座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO392687116425416,智己LS8 52 Max+ 科技旗舰大五座,2026-07-12 17:19:24,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO392687116425416,智己LS8 52 Max+ 科技旗舰大五座,2026-07-12 17:19:24,科技旗舰大五座 52 Max+,内饰,大象灰棕,IN3-ASA,IN3-ASA,True
SO392687116425416,智己LS8 52 Max+ 科技旗舰大五座,2026-07-12 17:19:24,科技旗舰大五座 52 Max+,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO392687116425416,智己LS8 52 Max+ 科技旗舰大五座,2026-07-12 17:19:24,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO392687116425416,智己LS8 52 Max+ 科技旗舰大五座,2026-07-12 17:19:24,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO392739655132718,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 21:01:14,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO392739655132718,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 21:01:14,科技旗舰大五座 52 Max+,方向盘,全幅柔感瞬热方向盘,Full,Full,True
SO392739655132718,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 21:01:14,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO392739655132718,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 21:01:14,科技旗舰大五座 52 Max+,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO392739655132718,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 21:01:14,科技旗舰大五座 52 Max+,外饰,帕米尔灰,EX1-AEG,EX1-AEG,True
SO392739655132718,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 21:01:14,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO392739655132718,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 21:01:14,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO392785663208038,智己LS8 66 Ultra 科技旗舰大五座,2026-04-17 20:48:00,科技旗舰大五座 66 Ultra,21.5英寸二排观影屏,是,Y,Y,True
SO392785663208038,智己LS8 66 Ultra 科技旗舰大五座,2026-04-17 20:48:00,科技旗舰大五座 66 Ultra,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO392785663208038,智己LS8 66 Ultra 科技旗舰大五座,2026-04-17 20:48:00,科技旗舰大五座 66 Ultra,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO392785663208038,智己LS8 66 Ultra 科技旗舰大五座,2026-04-17 20:48:00,科技旗舰大五座 66 Ultra,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO392785663208038,智己LS8 66 Ultra 科技旗舰大五座,2026-04-17 20:48:00,科技旗舰大五座 66 Ultra,全线控转向系统,是,Y,Y,True
SO392785663208038,智己LS8 66 Ultra 科技旗舰大五座,2026-04-17 20:48:00,科技旗舰大五座 66 Ultra,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO392785663208038,智己LS8 66 Ultra 科技旗舰大五座,2026-04-17 20:48:00,科技旗舰大五座 66 Ultra,已选,奢华智选包,Pro,Pro,True
SO392785663208038,智己LS8 66 Ultra 科技旗舰大五座,2026-04-17 20:48:00,科技旗舰大五座 66 Ultra,IM 智控地暖系统,否,N,N,False
SO392882634870391,智己LS8 66 Ultra 科技旗舰大五座,2026-07-22 19:08:58,科技旗舰大五座 66 Ultra,21.5英寸二排观影屏,否,N,N,False
SO392882634870391,智己LS8 66 Ultra 科技旗舰大五座,2026-07-22 19:08:58,科技旗舰大五座 66 Ultra,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO392882634870391,智己LS8 66 Ultra 科技旗舰大五座,2026-07-22 19:08:58,科技旗舰大五座 66 Ultra,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO392882634870391,智己LS8 66 Ultra 科技旗舰大五座,2026-07-22 19:08:58,科技旗舰大五座 66 Ultra,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO392882634870391,智己LS8 66 Ultra 科技旗舰大五座,2026-07-22 19:08:58,科技旗舰大五座 66 Ultra,全线控转向系统,否,N,N,False
SO392882634870391,智己LS8 66 Ultra 科技旗舰大五座,2026-07-22 19:08:58,科技旗舰大五座 66 Ultra,外饰,阿尔卑斯白,EX1-WSE,EX1-WSE,True
SO392882634870391,智己LS8 66 Ultra 科技旗舰大五座,2026-07-22 19:08:58,科技旗舰大五座 66 Ultra,已选,奢华智选包,Pro,Pro,True
SO392882634870391,智己LS8 66 Ultra 科技旗舰大五座,2026-07-22 19:08:58,科技旗舰大五座 66 Ultra,IM 智控地暖系统,否,N,N,False
SO392889147782167,智己LS8 66 Ultra 科技旗舰大五座,2026-04-29 15:51:37,科技旗舰大五座 66 Ultra,21.5英寸二排观影屏,否,N,N,False
SO392889147782167,智己LS8 66 Ultra 科技旗舰大五座,2026-04-29 15:51:37,科技旗舰大五座 66 Ultra,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO392889147782167,智己LS8 66 Ultra 科技旗舰大五座,2026-04-29 15:51:37,科技旗舰大五座 66 Ultra,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO392889147782167,智己LS8 66 Ultra 科技旗舰大五座,2026-04-29 15:51:37,科技旗舰大五座 66 Ultra,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO392889147782167,智己LS8 66 Ultra 科技旗舰大五座,2026-04-29 15:51:37,科技旗舰大五座 66 Ultra,全线控转向系统,否,N,N,False
SO392889147782167,智己LS8 66 Ultra 科技旗舰大五座,2026-04-29 15:51:37,科技旗舰大五座 66 Ultra,外饰,阿尔卑斯白,EX1-WSE,EX1-WSE,True
SO392889147782167,智己LS8 66 Ultra 科技旗舰大五座,2026-04-29 15:51:37,科技旗舰大五座 66 Ultra,已选,奢华智选包,Pro,Pro,True
SO392889147782167,智己LS8 66 Ultra 科技旗舰大五座,2026-04-29 15:51:37,科技旗舰大五座 66 Ultra,IM 智控地暖系统,否,N,N,False
SO392922787918626,智己LS8 52 Max+ 科技旗舰大五座,2026-04-17 21:11:01,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO392922787918626,智己LS8 52 Max+ 科技旗舰大五座,2026-04-17 21:11:01,科技旗舰大五座 52 Max+,方向盘,全幅柔感瞬热方向盘,Full,Full,True
SO392922787918626,智己LS8 52 Max+ 科技旗舰大五座,2026-04-17 21:11:01,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO392922787918626,智己LS8 52 Max+ 科技旗舰大五座,2026-04-17 21:11:01,科技旗舰大五座 52 Max+,内饰,大象灰棕,IN3-ASA,IN3-ASA,True
SO392922787918626,智己LS8 52 Max+ 科技旗舰大五座,2026-04-17 21:11:01,科技旗舰大五座 52 Max+,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO392922787918626,智己LS8 52 Max+ 科技旗舰大五座,2026-04-17 21:11:01,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO392922787918626,智己LS8 52 Max+ 科技旗舰大五座,2026-04-17 21:11:01,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO392993160270933,智己LS8 66 Ultra 科技旗舰大五座,2026-05-07 15:34:06,科技旗舰大五座 66 Ultra,21.5英寸二排观影屏,否,N,N,False
SO392993160270933,智己LS8 66 Ultra 科技旗舰大五座,2026-05-07 15:34:06,科技旗舰大五座 66 Ultra,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO392993160270933,智己LS8 66 Ultra 科技旗舰大五座,2026-05-07 15:34:06,科技旗舰大五座 66 Ultra,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO392993160270933,智己LS8 66 Ultra 科技旗舰大五座,2026-05-07 15:34:06,科技旗舰大五座 66 Ultra,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO392993160270933,智己LS8 66 Ultra 科技旗舰大五座,2026-05-07 15:34:06,科技旗舰大五座 66 Ultra,全线控转向系统,否,N,N,False
SO392993160270933,智己LS8 66 Ultra 科技旗舰大五座,2026-05-07 15:34:06,科技旗舰大五座 66 Ultra,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO392993160270933,智己LS8 66 Ultra 科技旗舰大五座,2026-05-07 15:34:06,科技旗舰大五座 66 Ultra,已选,奢华智选包,Pro,Pro,True
SO392993160270933,智己LS8 66 Ultra 科技旗舰大五座,2026-05-07 15:34:06,科技旗舰大五座 66 Ultra,IM 智控地暖系统,否,N,N,False
SO393162512032825,智己LS8 52 Max+ 科技旗舰大五座,2026-05-01 14:01:05,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO393162512032825,智己LS8 52 Max+ 科技旗舰大五座,2026-05-01 14:01:05,科技旗舰大五座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO393162512032825,智己LS8 52 Max+ 科技旗舰大五座,2026-05-01 14:01:05,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO393162512032825,智己LS8 52 Max+ 科技旗舰大五座,2026-05-01 14:01:05,科技旗舰大五座 52 Max+,内饰,大象灰棕,IN3-ASA,IN3-ASA,True
SO393162512032825,智己LS8 52 Max+ 科技旗舰大五座,2026-05-01 14:01:05,科技旗舰大五座 52 Max+,外饰,乔戈里银,EX1-SSA,EX1-SSA,True
SO393162512032825,智己LS8 52 Max+ 科技旗舰大五座,2026-05-01 14:01:05,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO393162512032825,智己LS8 52 Max+ 科技旗舰大五座,2026-05-01 14:01:05,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO393212661915410,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:34:33,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO393212661915410,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:34:33,科技旗舰大五座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO393212661915410,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:34:33,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO393212661915410,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:34:33,科技旗舰大五座 52 Max+,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO393212661915410,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:34:33,科技旗舰大五座 52 Max+,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO393212661915410,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:34:33,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO393212661915410,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 20:34:33,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO393245172742668,智己LS8 52 Max+ 科技旗舰大五座,2026-05-31 13:43:37,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO393245172742668,智己LS8 52 Max+ 科技旗舰大五座,2026-05-31 13:43:37,科技旗舰大五座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO393245172742668,智己LS8 52 Max+ 科技旗舰大五座,2026-05-31 13:43:37,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO393245172742668,智己LS8 52 Max+ 科技旗舰大五座,2026-05-31 13:43:37,科技旗舰大五座 52 Max+,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO393245172742668,智己LS8 52 Max+ 科技旗舰大五座,2026-05-31 13:43:37,科技旗舰大五座 52 Max+,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO393245172742668,智己LS8 52 Max+ 科技旗舰大五座,2026-05-31 13:43:37,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO393245172742668,智己LS8 52 Max+ 科技旗舰大五座,2026-05-31 13:43:37,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO393348830008871,智己LS8 66 Ultra 科技旗舰大五座,2026-04-25 16:11:38,科技旗舰大五座 66 Ultra,21.5英寸二排观影屏,否,N,N,False
SO393348830008871,智己LS8 66 Ultra 科技旗舰大五座,2026-04-25 16:11:38,科技旗舰大五座 66 Ultra,方向盘,全幅柔感瞬热方向盘,Full,Full,True
SO393348830008871,智己LS8 66 Ultra 科技旗舰大五座,2026-04-25 16:11:38,科技旗舰大五座 66 Ultra,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO393348830008871,智己LS8 66 Ultra 科技旗舰大五座,2026-04-25 16:11:38,科技旗舰大五座 66 Ultra,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
